dataset,series_id,spectral_entropy,cv,seasonal_autocorr,trend_strength,history_length
m4,D2798,0.361125,0.410829,0.99291,0.062709,4197
m4,D2799,0.442432,0.503014,0.996168,0.54582,4197
m4,D28,0.168153,0.244205,0.983658,0.648003,849
m4,D280,0.012248,0.05304,0.943422,0.748618,253
m4,D2800,0.242496,0.268155,0.964148,0.24225,3445
m4,D2801,0.30669,0.308065,0.976313,0.242429,3194
m4,D2802,0.234912,0.28364,0.985567,0.256918,3194
m4,D2803,0.372979,0.410115,0.994551,0.053035,3951
m4,D2804,0.662631,0.60509,0.995851,0.788601,4075
m4,D2805,0.349156,0.371814,0.984279,0.005034,2565
m4,D2806,0.288624,0.328916,0.985213,0.094277,2691
m4,D2807,0.306012,0.328463,0.986458,0.49367,2691
m4,D2808,0.590566,0.536402,0.987648,0.027163,4197
m4,D2809,0.422305,0.410148,0.99644,0.787491,4197
m4,D281,0.005868,0.034416,0.836783,0.299745,207
m4,D2810,0.455152,0.469755,0.990282,0.416564,4197
m4,D2811,0.373546,0.410757,0.990936,0.059847,4197
m4,D2812,0.249678,0.323,0.977516,0.425101,2060
m4,D2813,0.509344,0.536057,0.993404,0.458927,4197
m4,D2814,0.565703,0.47797,0.985393,0.016052,4197
m4,D2815,0.320601,0.337182,0.992094,0.573287,3951
m4,D2816,0.544295,0.473237,0.983243,0.713676,3951
m4,D2817,0.246503,0.28269,0.988443,0.29282,3951
m4,D2818,0.279173,0.313358,0.990877,0.377964,3951
m4,D2819,0.328187,0.346252,0.991629,0.246022,3951
m4,D282,0.005247,0.032283,0.813475,0.198493,207
m4,D2820,0.292413,0.323693,0.993226,0.496577,4197
m4,D2821,0.454713,0.443961,0.98815,0.010891,4197
m4,D2822,0.528486,0.511024,0.996621,0.845016,4197
m4,D2823,0.296771,0.33701,0.993007,0.0279,2440
m4,D2824,0.29196,0.323285,0.992888,0.155525,2440
m4,D2825,0.322391,0.342213,0.993417,0.117255,2440
m4,D2826,0.683908,0.546406,0.983226,0.245946,4197
m4,D2827,0.517048,0.506238,0.987497,0.032805,4197
m4,D2828,0.273707,0.304225,0.976256,0.099862,2565
m4,D2829,0.286983,0.300805,0.973347,0.25137,2565
m4,D283,0.005541,0.033291,0.827716,0.255507,207
m4,D2830,0.242629,0.281166,0.979343,0.209817,2565
m4,D2831,0.298391,0.324921,0.984244,0.463778,2565
m4,D2832,0.173415,0.256018,0.985713,0.633792,2060
m4,D2833,0.122084,0.202991,0.979188,0.428856,2060
m4,D2834,0.326071,0.341217,0.992174,0.549002,3571
m4,D2835,0.378094,0.381419,0.994115,0.805593,3571
m4,D2836,0.134013,0.205089,0.975259,0.243779,1808
m4,D2837,0.454554,0.48254,0.985917,0.507227,1808
m4,D2838,0.27547,0.304071,0.993093,0.671778,3571
m4,D2839,0.64228,0.642271,0.993343,0.327669,4197
m4,D284,0.002909,0.022509,0.674348,0.002036,249
m4,D2840,0.498053,0.520727,0.998206,0.56481,4197
m4,D2841,0.765037,0.720625,0.99521,0.834569,4197
m4,D2842,0.60019,0.530846,0.993396,0.764358,4197
m4,D2843,0.670138,0.59754,0.996012,0.803493,4197
m4,D2844,0.723341,0.637691,0.996192,0.830163,4197
m4,D2845,0.2747,0.305047,0.974808,0.103099,2941
m4,D2846,0.427315,0.422017,0.995267,0.852939,4197
m4,D2847,0.351101,0.368171,0.985667,0.630369,4197
m4,D2848,0.469726,0.470627,0.994961,0.762767,4197
m4,D2849,0.624355,0.642841,0.995092,0.139173,3951
m4,D285,0.003038,0.02242,0.632486,0.003448,775
m4,D2850,0.536617,0.547502,0.994214,0.20399,3951
m4,D2851,0.518048,0.555519,0.995085,0.076855,3951
m4,D2852,0.082124,0.143868,0.966654,0.232707,1052
m4,D2853,0.663623,0.581335,0.997705,0.885626,4197
m4,D2854,0.731724,0.552763,0.973641,0.083304,4197
m4,D2855,0.461937,0.425762,0.988712,0.684673,4197
m4,D2856,0.324719,0.344455,0.977065,0.100958,4197
m4,D2857,0.190008,0.239251,0.961338,0.006695,2060
m4,D2858,0.503215,0.504869,0.994078,0.499884,4197
m4,D2859,0.526906,0.492744,0.995949,0.818015,4197
m4,D286,0.012083,0.052874,0.949657,0.756187,178
m4,D2860,0.339568,0.351096,0.97831,0.160255,3319
m4,D2861,0.460077,0.476318,0.99584,0.637541,4197
m4,D2862,0.391608,0.393137,0.996082,0.878972,4197
m4,D2863,0.400513,0.442562,0.995792,0.541312,4197
m4,D2864,0.493836,0.519906,0.996814,0.666182,4197
m4,D2865,0.284401,0.324264,0.988758,0.071141,2691
m4,D2866,0.601272,0.598087,0.991791,0.004826,3951
m4,D2867,0.652415,0.652064,0.995613,0.307095,4197
m4,D2868,0.818597,0.586133,0.964962,0.161047,4197
m4,D2869,0.477453,0.45794,0.996908,0.894805,4197
m4,D287,0.012481,0.053922,0.951815,0.763789,178
m4,D2870,0.445111,0.410689,0.995982,0.857646,4197
m4,D2871,0.387425,0.376571,0.995645,0.802338,4197
m4,D2872,0.428948,0.402539,0.994556,0.773558,4197
m4,D2873,0.44602,0.417557,0.981034,0.02309,4197
m4,D2874,0.362766,0.358588,0.993129,0.687298,4197
m4,D2875,0.419106,0.412131,0.996955,0.900304,4197
m4,D2876,0.472245,0.434375,0.98122,0.069823,4197
m4,D2877,0.65373,0.579708,0.993876,0.640386,3194
m4,D2878,0.670294,0.588858,0.982002,0.236934,3194
m4,D2879,0.391757,0.369799,0.991143,0.584109,4197
m4,D288,0.01154,0.051539,0.94964,0.742917,178
m4,D2880,0.420901,0.407993,0.990025,0.070935,4197
m4,D2881,0.395926,0.373594,0.97783,0.014155,4197
m4,D2882,0.334416,0.34037,0.989411,0.350117,4197
m4,D2883,0.121867,0.18552,0.978425,0.133372,3194
m4,D2884,0.113812,0.175101,0.969277,0.024205,3194
m4,D2885,0.210194,0.256427,0.981439,0.017531,3194
m4,D2886,0.269434,0.304831,0.984464,2e-06,3194
m4,D2887,1.18569,0.995703,0.996794,0.773807,4075
m4,D2888,0.805453,0.650679,0.982269,0.016295,4075
m4,D2889,0.674791,0.559909,0.997618,0.901486,4075
m4,D289,0.011955,0.052619,0.95087,0.750877,178
m4,D2890,0.617797,0.53933,0.996838,0.878666,4075
m4,D2891,0.653499,0.61349,0.992058,0.684178,4075
m4,D2892,0.67149,0.576637,0.997161,0.890084,4075
m4,D2893,0.24419,0.311083,0.994413,0.69595,4197
m4,D2894,0.588602,0.528844,0.983939,0.269795,4197
m4,D2895,0.559019,0.539585,0.993509,0.545208,4197
m4,D2896,0.408472,0.393851,0.982836,0.139899,4197
m4,D2897,0.362943,0.345366,0.983284,0.273847,3571
m4,D2898,0.394527,0.368537,0.976337,0.032582,3571
m4,D2899,0.436364,0.43843,0.98994,0.226409,3571
m4,D29,0.268242,0.313062,0.996914,0.921495,1006
m4,D290,0.019156,0.066059,0.956643,0.629616,675
m4,D2900,0.523329,0.47439,0.984419,0.369698,4197
m4,D2901,0.379699,0.374358,0.995401,0.801472,4197
m4,D2902,0.188411,0.254983,0.99218,0.406881,4197
m4,D2903,0.193451,0.245638,0.988823,0.866025,1304
m4,D2904,0.235439,0.285403,0.99131,0.888799,1304
m4,D2905,0.142888,0.200342,0.979838,0.168184,4197
m4,D2906,0.17561,0.238725,0.987177,0.016113,4197
m4,D2907,0.190486,0.241631,0.987507,0.257358,4197
m4,D2908,0.392061,0.389766,0.984039,0.016815,4197
m4,D2909,0.373723,0.373557,0.99706,0.560217,4197
m4,D291,0.019495,0.066812,0.957445,0.638479,675
m4,D2910,0.516811,0.484128,0.990925,0.240044,4197
m4,D2911,0.557026,0.529024,0.988623,0.10589,4197
m4,D2912,0.541442,0.475441,0.988861,0.16231,4197
m4,D2913,0.520284,0.475649,0.992593,0.661257,3194
m4,D2914,0.625441,0.555137,0.993036,0.541481,3194
m4,D2915,0.246106,0.291775,0.985001,0.018358,3445
m4,D2916,0.429777,0.423909,0.995233,0.819263,4197
m4,D2917,0.303948,0.354351,0.99368,0.519725,4197
m4,D2918,0.292804,0.346419,0.993346,0.50034,4197
m4,D2919,0.220141,0.291834,0.989012,0.082785,4197
m4,D292,0.018978,0.065653,0.956496,0.624466,675
m4,D2920,0.219952,0.281375,0.991137,0.071858,4197
m4,D2921,0.314687,0.35675,0.994108,0.139578,4197
m4,D2922,0.149718,0.220201,0.989941,0.013528,4197
m4,D2923,0.193864,0.265823,0.990967,0.006455,4197
m4,D2924,0.145739,0.208217,0.98871,0.488967,4197
m4,D2925,0.342147,0.364472,0.988895,0.555205,4197
m4,D2926,0.328115,0.349171,0.984701,0.502785,4197
m4,D2927,0.126099,0.194893,0.98744,0.004485,4197
m4,D2928,0.228942,0.291226,0.985251,0.689929,1808
m4,D2929,0.21875,0.282402,0.987245,0.767995,1808
m4,D293,0.019291,0.066354,0.957234,0.633311,675
m4,D2930,0.266511,0.320446,0.975956,0.517308,1808
m4,D2931,0.09503,0.162219,0.967472,0.530582,1808
m4,D2932,0.171286,0.236871,0.983403,0.742963,1808
m4,D2933,0.265543,0.299048,0.992944,0.731163,4197
m4,D2934,0.190309,0.243099,0.988906,0.54863,4197
m4,D2935,0.264645,0.303544,0.985063,0.358067,4197
m4,D2936,0.295516,0.327218,0.994212,0.619306,4197
m4,D2937,0.206145,0.259491,0.984984,0.136787,4197
m4,D2938,0.295969,0.331037,0.992169,0.463869,4197
m4,D2939,0.123219,0.195608,0.988172,0.298972,4197
m4,D294,0.029247,0.086823,0.982863,0.899986,296
m4,D2940,0.225067,0.281171,0.993649,0.4076,4197
m4,D2941,0.145919,0.211184,0.991074,0.739539,4197
m4,D2942,0.198093,0.249388,0.989184,0.872752,1304
m4,D2943,0.246729,0.302564,0.994343,0.538352,4197
m4,D2944,0.164693,0.232349,0.989805,0.223054,4197
m4,D2945,0.314136,0.356191,0.995622,0.514474,4197
m4,D2946,0.299116,0.341535,0.989601,0.575873,4197
m4,D2947,0.201882,0.258567,0.99022,0.084113,4197
m4,D2948,0.360805,0.378575,0.987615,0.152436,4197
m4,D2949,0.210979,0.265183,0.993159,0.660877,4197
m4,D295,0.015447,0.056129,0.890618,0.04458,682
m4,D2950,0.164241,0.231839,0.987832,0.080328,4197
m4,D2951,0.229635,0.269129,0.991031,0.469973,4197
m4,D2952,0.191862,0.245524,0.988436,0.160381,4197
m4,D2953,0.383104,0.387073,0.995334,0.355824,4197
m4,D2954,0.253272,0.297491,0.991669,0.174094,4197
m4,D2955,0.282338,0.307331,0.994277,0.45144,4197
m4,D2956,0.421965,0.38978,0.981155,0.005108,4197
m4,D2957,0.276888,0.320425,0.98627,0.179729,4197
m4,D2958,0.249807,0.281968,0.991043,0.549124,4197
m4,D2959,0.411851,0.387878,0.994602,0.585471,4197
m4,D296,0.015104,0.05537,0.889826,0.034904,682
m4,D2960,0.168662,0.227747,0.985207,0.039563,4197
m4,D2961,0.22366,0.26352,0.979143,0.032944,4197
m4,D2962,0.238664,0.315628,0.99502,0.898982,1555
m4,D2963,0.181495,0.242428,0.988701,0.195816,4197
m4,D2964,0.202292,0.256861,0.990759,0.337801,4197
m4,D2965,0.338046,0.370923,0.989521,0.093176,4197
m4,D2966,0.273042,0.312385,0.984277,0.115197,4197
m4,D2967,0.222809,0.284608,0.992274,0.401756,4197
m4,D2968,0.273786,0.318487,0.993807,0.575369,4197
m4,D2969,0.413561,0.390253,0.982658,0.007915,4197
m4,D297,0.015752,0.056837,0.892038,0.054499,682
m4,D2970,0.302819,0.344728,0.991615,0.063093,4197
m4,D2971,0.240979,0.289991,0.990488,7e-06,4197
m4,D2972,0.321635,0.365114,0.994116,0.265303,4197
m4,D2973,0.197187,0.25696,0.988145,0.262206,4197
m4,D2974,0.291016,0.34771,0.99495,0.506935,4197
m4,D2975,0.093865,0.159613,0.980699,0.81133,1187
m4,D2976,0.081797,0.145266,0.955316,0.351824,1187
m4,D2977,0.328547,0.334403,0.994308,0.502494,4197
m4,D2978,0.595175,0.532086,0.997817,0.716577,2689
m4,D2979,0.781341,0.67331,0.998588,0.699991,2691
m4,D298,0.015428,0.056073,0.890403,0.044045,682
m4,D2980,0.744586,0.64588,0.998398,0.708713,2691
m4,D2981,0.517158,0.511408,0.992269,0.124366,4197
m4,D2982,0.260359,0.311328,0.988091,0.025382,4197
m4,D2983,0.225791,0.280337,0.9877,0.003299,4197
m4,D2984,0.220603,0.278947,0.988474,0.001995,4197
m4,D2985,0.318901,0.335968,0.985091,0.2118,4197
m4,D2986,0.575915,0.479566,0.991602,0.615794,4197
m4,D2987,0.423004,0.419844,0.990258,0.125753,4197
m4,D2988,0.255329,0.288302,0.98494,0.052331,4197
m4,D2989,0.343589,0.35884,0.985458,0.368458,4197
m4,D299,0.014424,0.056012,0.934454,0.162312,680
m4,D2990,0.181076,0.247049,0.990658,0.328825,4197
m4,D2991,0.486505,0.490663,0.995008,0.183981,4197
m4,D2992,0.327733,0.368051,0.992189,0.169187,4197
m4,D2993,0.669192,0.595243,0.993787,0.040311,4197
m4,D2994,0.340071,0.379474,0.992182,0.19567,4197
m4,D2995,0.379178,0.409537,0.993662,0.314679,4197
m4,D2996,0.444166,0.482142,0.995603,0.700819,4197
m4,D2997,0.158232,0.214319,0.991851,0.836916,1304
m4,D2998,0.104032,0.165077,0.985176,0.647485,1304
m4,D2999,0.190294,0.246566,0.992984,0.799838,1304
m4,D3,0.016347,0.058929,0.482828,0.115696,130
m4,D30,0.10272,0.179122,0.971656,0.336167,849
m4,D300,0.013855,0.054636,0.933754,0.132448,680
m4,D3000,0.272716,0.309496,0.988501,0.163442,4195
m4,D3001,0.458602,0.454035,0.991252,7.8e-05,4197
m4,D3002,0.442807,0.436062,0.996035,0.536555,4197
m4,D3003,0.204557,0.266528,0.992251,0.066343,4197
m4,D3004,0.651084,0.531364,0.997633,0.653919,3571
m4,D3005,0.577613,0.488427,0.997647,0.572722,3571
m4,D3006,0.477811,0.417107,0.996426,0.551981,3571
m4,D3007,0.267838,0.33296,0.988764,0.178356,2060
m4,D3008,0.150566,0.209941,0.980863,0.022689,2058
m4,D3009,0.153907,0.213733,0.978846,0.01648,2058
m4,D301,0.014158,0.055397,0.935262,0.14863,680
m4,D3010,0.21256,0.271544,0.987194,0.0695,2060
m4,D3011,0.213488,0.277111,0.985617,0.139491,2060
m4,D3012,0.474625,0.432818,0.98385,0.333315,4195
m4,D3013,0.317148,0.34456,0.984305,0.182889,4197
m4,D3014,0.27133,0.30426,0.992269,0.535267,4197
m4,D3015,0.261017,0.296934,0.983811,0.029689,4197
m4,D3016,0.307003,0.354098,0.995363,0.800531,4197
m4,D3017,0.202816,0.272312,0.991731,0.347914,4197
m4,D3018,0.317468,0.314338,0.978183,0.217396,3194
m4,D3019,0.231534,0.26316,0.977411,0.0534,3194
m4,D302,0.004608,0.029596,0.79516,0.020477,224
m4,D3020,0.233091,0.291563,0.992895,0.446551,4197
m4,D3021,0.175323,0.245655,0.993168,0.185182,4197
m4,D3022,0.464487,0.441238,0.989524,0.333218,4195
m4,D3023,0.59448,0.534491,0.991646,0.335615,4197
m4,D3024,0.646467,0.574369,0.985828,0.06249,4197
m4,D3025,0.290448,0.324174,0.992401,0.126311,4195
m4,D3026,0.285782,0.321483,0.989744,0.207317,4195
m4,D3027,0.422049,0.45744,0.995282,0.022695,3192
m4,D3028,0.527899,0.542488,0.995507,0.012632,3194
m4,D3029,0.447562,0.501343,0.993118,0.070193,3194
m4,D303,0.046842,0.109914,0.969963,0.306016,683
m4,D3030,0.458947,0.51488,0.996382,0.015613,3194
m4,D3031,0.337966,0.407633,0.996716,0.823883,2060
m4,D3032,0.473967,0.4301,0.974779,0.629677,2060
m4,D3033,0.271129,0.343461,0.995269,0.855782,2060
m4,D3034,0.43992,0.402559,0.974453,0.625762,2060
m4,D3035,0.299473,0.372069,0.99618,0.833171,2060
m4,D3036,0.336623,0.399756,0.996684,0.857751,2060
m4,D3037,0.369029,0.371916,0.993566,0.226721,3571
m4,D3038,0.307305,0.349683,0.991791,0.896923,1101
m4,D3039,0.314715,0.355612,0.992024,0.898856,1101
m4,D304,0.045614,0.108226,0.967692,0.28278,683
m4,D3040,0.461363,0.478431,0.997813,0.939969,2565
m4,D3041,0.422406,0.477062,0.997851,0.861213,2565
m4,D3042,0.634483,0.592016,0.996884,0.828131,4195
m4,D3043,0.59232,0.554186,0.995605,0.736261,4197
m4,D3044,0.568318,0.539707,0.99495,0.53957,4195
m4,D3045,0.614263,0.576338,0.989947,0.125115,4195
m4,D3046,0.476194,0.494579,0.996149,0.785596,3951
m4,D3047,0.554575,0.559912,0.997435,0.839384,3951
m4,D3048,0.550698,0.511916,0.989334,0.604358,3949
m4,D3049,0.468437,0.422366,0.981272,0.026849,4197
m4,D305,0.046211,0.109033,0.969033,0.295805,683
m4,D3050,0.173739,0.225782,0.970975,0.005051,3064
m4,D3051,0.103886,0.16528,0.975407,0.046982,3064
m4,D3052,0.634556,0.594593,0.988607,0.540351,3571
m4,D3053,0.49319,0.465345,0.996106,0.915463,3571
m4,D3054,0.375927,0.371162,0.99149,0.804257,3194
m4,D3055,0.499531,0.450649,0.995341,0.843116,3194
m4,D3056,0.502377,0.465659,0.996961,0.937928,3194
m4,D3057,0.394035,0.382816,0.993474,0.766087,3194
m4,D3058,0.054187,0.119309,0.954543,0.319467,1430
m4,D3059,0.380883,0.389789,0.994084,0.924238,2565
m4,D306,0.058024,0.130732,0.978417,0.469681,683
m4,D3060,0.545606,0.498627,0.994691,0.867797,3319
m4,D3061,0.651763,0.562319,0.996345,0.892597,3319
m4,D3062,0.447819,0.432991,0.994802,0.911946,3319
m4,D3063,0.555539,0.524663,0.996201,0.848806,4197
m4,D3064,0.242268,0.303656,0.986867,0.067281,1808
m4,D3065,0.276193,0.322068,0.974982,0.064364,1806
m4,D3066,0.207097,0.277126,0.985012,0.048257,1808
m4,D3067,0.249537,0.31202,0.986775,0.087566,1808
m4,D3068,0.115667,0.177335,0.972846,0.034939,2060
m4,D3069,0.177142,0.230126,0.982758,0.425833,2060
m4,D307,0.058914,0.131935,0.97913,0.47767,683
m4,D3070,0.154659,0.217288,0.969213,0.032188,2060
m4,D3071,0.182389,0.241215,0.974294,0.021006,2060
m4,D3072,0.649784,0.57928,0.997228,0.929369,4197
m4,D3073,0.910412,0.709585,0.987577,0.176912,3194
m4,D3074,0.738025,0.634363,0.989953,0.175481,3194
m4,D3075,0.204118,0.244462,0.932283,0.008581,2440
m4,D3076,0.241835,0.285722,0.976019,0.392373,2941
m4,D3077,0.409172,0.424849,0.988803,0.482038,2941
m4,D3078,0.534738,0.493777,0.99592,0.851416,4195
m4,D3079,0.124001,0.195358,0.979898,0.608344,2060
m4,D308,0.057067,0.129503,0.977598,0.460062,683
m4,D3080,0.18501,0.258029,0.98818,0.694623,2060
m4,D3081,0.210408,0.293565,0.992378,0.66757,2060
m4,D3082,0.506783,0.45997,0.994773,0.72323,4195
m4,D3083,0.64088,0.539425,0.984063,0.053304,4197
m4,D3084,0.766672,0.678977,0.992007,0.035963,4197
m4,D3085,0.812499,0.72108,0.997434,0.806544,4197
m4,D3086,0.489363,0.470652,0.994938,0.853539,3317
m4,D3087,0.554941,0.542974,0.995694,0.84936,3317
m4,D3088,0.284385,0.319296,0.990213,0.691369,2565
m4,D3089,0.624614,0.576783,0.989221,0.658024,4197
m4,D309,0.057993,0.130744,0.978507,0.469416,683
m4,D3090,0.553531,0.466521,0.994509,0.697799,3571
m4,D3091,0.635466,0.537858,0.996437,0.851558,4197
m4,D3092,0.648302,0.529327,0.995225,0.751063,4197
m4,D3093,0.739613,0.58442,0.996137,0.790563,4197
m4,D3094,0.458312,0.399807,0.971987,0.202885,3192
m4,D3095,0.251383,0.280135,0.972032,0.124891,3194
m4,D3096,0.764494,0.649757,0.998894,0.900655,3571
m4,D3097,0.705531,0.611136,0.99565,0.663392,4197
m4,D3098,0.36371,0.369819,0.990607,0.000135,4197
m4,D3099,0.385394,0.389595,0.986615,0.106653,4195
m4,D31,0.665139,0.560598,0.989546,0.7147,1006
m4,D310,0.070613,0.149501,0.985084,0.719677,681
m4,D3100,0.210494,0.286967,0.99077,0.519572,2060
m4,D3101,0.187105,0.254001,0.992014,0.645808,2060
m4,D3102,0.654128,0.532321,0.994499,0.688109,4197
m4,D3103,0.324295,0.336645,0.975359,0.289266,2691
m4,D3104,0.758148,0.604293,0.984089,0.023698,4195
m4,D3105,0.82773,0.649991,0.997088,0.854486,4197
m4,D3106,0.646756,0.545836,0.984449,0.072887,4197
m4,D3107,0.317413,0.338757,0.994177,0.58995,4195
m4,D3108,0.163606,0.216614,0.98431,7.7e-05,4197
m4,D3109,0.346871,0.344572,0.984851,0.509128,4195
m4,D311,0.071254,0.150458,0.986048,0.722711,681
m4,D3110,0.188166,0.249048,0.992605,0.588277,4197
m4,D3111,0.270194,0.310964,0.98536,0.363866,4197
m4,D3112,0.228609,0.27728,0.992709,0.76901,4197
m4,D3113,0.225604,0.282457,0.992472,0.66027,4197
m4,D3114,0.169983,0.239146,0.990497,0.539731,4197
m4,D3115,0.27082,0.286251,0.912946,0.001516,1304
m4,D3116,0.282931,0.292184,0.919237,0.057318,1304
m4,D3117,0.344022,0.328081,0.970618,0.350488,4195
m4,D3118,0.170017,0.22834,0.984526,0.455472,4197
m4,D3119,0.496565,0.478279,0.995157,0.888491,4195
m4,D312,0.069765,0.148531,0.98541,0.71663,681
m4,D3120,0.305606,0.347791,0.988456,0.536993,2616
m4,D3121,0.061572,0.124203,0.936649,0.071589,1101
m4,D3122,0.05953,0.122149,0.934376,0.033691,1101
m4,D3123,0.530866,0.483791,0.996595,0.899892,4197
m4,D3124,0.887048,0.677024,0.984867,0.000578,4197
m4,D3125,0.558201,0.503251,0.997345,0.829494,4197
m4,D3126,0.380389,0.379908,0.981585,0.323667,4197
m4,D3127,0.346627,0.35436,0.984484,0.621799,4197
m4,D3128,0.32747,0.346835,0.994556,0.734464,4197
m4,D3129,0.274504,0.31584,0.994058,0.6165,4197
m4,D313,0.070595,0.149661,0.985977,0.720379,681
m4,D3130,0.861894,0.693734,0.998431,0.839096,4197
m4,D3131,0.321888,0.358678,0.991194,0.396209,1935
m4,D3132,0.030373,0.080323,0.948451,0.199189,1304
m4,D3133,0.231156,0.268762,0.991552,0.546245,4197
m4,D3134,0.183176,0.240562,0.992396,0.657387,4197
m4,D3135,0.372088,0.373952,0.993618,0.785832,4195
m4,D3136,0.259656,0.328677,0.993112,0.582911,2831
m4,D3137,0.317028,0.344993,0.988106,0.471035,4197
m4,D3138,0.448095,0.42673,0.997349,0.679956,4197
m4,D3139,0.232974,0.264109,0.978975,0.014641,4197
m4,D314,0.083027,0.165088,0.98793,0.835054,681
m4,D3140,0.265637,0.320244,0.995203,0.56649,4197
m4,D3141,0.455103,0.423188,0.985312,0.034858,4197
m4,D3142,0.537703,0.508834,0.994274,0.810521,4197
m4,D3143,0.229183,0.278088,0.992669,0.772407,4195
m4,D3144,0.260945,0.310188,0.993668,0.651429,4197
m4,D3145,0.256469,0.310565,0.990518,0.271111,4197
m4,D3146,0.260322,0.280733,0.989255,0.532707,3571
m4,D3147,0.305759,0.314642,0.992104,0.731638,3571
m4,D3148,0.34445,0.345646,0.994392,0.695758,3571
m4,D3149,0.434102,0.414339,0.995789,0.751399,4197
m4,D315,0.084287,0.166776,0.988797,0.836707,681
m4,D3150,0.27337,0.305814,0.984773,0.471823,4197
m4,D3151,0.429625,0.430257,0.997089,0.779357,3066
m4,D3152,0.315957,0.339249,0.980083,0.002916,3066
m4,D3153,0.342136,0.370982,0.996656,0.602261,3066
m4,D3154,0.617389,0.552022,0.997431,0.74626,4197
m4,D3155,0.519942,0.495899,0.995365,0.800646,4197
m4,D3156,0.380979,0.396118,0.993783,0.668435,3066
m4,D3157,0.366755,0.392754,0.995652,0.87242,3066
m4,D3158,0.408221,0.407018,0.996028,0.919936,3066
m4,D3159,0.375851,0.3932,0.982674,0.206902,3066
m4,D316,0.081513,0.163341,0.987738,0.833426,681
m4,D3160,0.55345,0.522382,0.988684,0.894594,4197
m4,D3161,0.282732,0.355621,0.993485,0.006531,3571
m4,D3162,0.28527,0.361162,0.993788,0.007448,3571
m4,D3163,0.326668,0.3461,0.988588,0.288906,4195
m4,D3164,0.39034,0.380855,0.989602,0.000839,4197
m4,D3165,0.516694,0.449575,0.981603,0.097664,4197
m4,D3166,0.42818,0.416632,0.9837,0.416656,4197
m4,D3167,0.462769,0.453161,0.989559,0.302893,3571
m4,D3168,1.066155,0.770623,0.981968,0.091218,4195
m4,D3169,0.82975,0.728393,0.995833,0.125773,4197
m4,D317,0.082947,0.165181,0.988319,0.835444,681
m4,D3170,0.76329,0.70056,0.995911,0.347458,4195
m4,D3171,0.563997,0.548418,0.994793,0.081506,4197
m4,D3172,0.892362,0.844526,0.995643,0.001784,4197
m4,D3173,0.462118,0.438377,0.990802,0.196432,4197
m4,D3174,0.485242,0.45001,0.985708,0.27234,4197
m4,D3175,0.145339,0.213094,0.990094,0.037837,4197
m4,D3176,0.451476,0.436942,0.99446,0.589792,4197
m4,D3177,0.291065,0.319393,0.991657,0.516808,4197
m4,D3178,0.269756,0.287555,0.981679,0.050414,4197
m4,D3179,0.120709,0.181663,0.980156,0.046876,4197
m4,D318,0.011504,0.047897,0.872808,0.267428,682
m4,D3180,0.25467,0.300423,0.98569,0.274316,4197
m4,D3181,0.1757,0.225984,0.987536,0.105236,4197
m4,D3182,0.18857,0.253329,0.991512,0.273126,4197
m4,D3183,0.418298,0.406719,0.996407,0.706517,4197
m4,D3184,0.422435,0.400568,0.996713,0.824308,4197
m4,D3185,0.353363,0.365588,0.994154,0.52998,4197
m4,D3186,0.32286,0.333669,0.984464,0.753774,4195
m4,D3187,0.496942,0.441811,0.996987,0.744945,4197
m4,D3188,0.261001,0.300765,0.993364,0.754248,4197
m4,D3189,0.379551,0.371103,0.989587,0.127927,4197
m4,D319,0.010999,0.046699,0.871851,0.254328,682
m4,D3190,0.205729,0.258676,0.984526,0.089621,4195
m4,D3191,0.313092,0.319282,0.988868,0.172915,4197
m4,D3192,0.293744,0.309353,0.988728,0.225308,4197
m4,D3193,0.207094,0.258457,0.983927,0.068196,4197
m4,D3194,0.212389,0.258705,0.985502,0.028817,4197
m4,D3195,0.376905,0.364722,0.983248,0.012392,4197
m4,D3196,0.384999,0.373424,0.980596,0.234395,4195
m4,D3197,0.077617,0.135207,0.933271,0.356943,1304
